OTUID	Sg.M.HC.1.16S	Sg.M.HC.2.16S	Sg.M.HC.3.16S	Sg.M.HC.10.16S	Sg.M.HC.4.16S	Sg.M.HC.5.16S	Sg.M.HC.6.16S	Sg.M.HC.7.16S	Sg.M.HC.8.16S	Sg.M.HC.9.16S	Sg.M.R.1.16S	Sg.M.R.2.16S	Sg.M.R.3.16S	Sg.M.R.10.16S	Sg.M.R.4.16S	Sg.M.R.5.16S	Sg.M.R.6.16S	Sg.M.R.7.16S	Sg.M.R.8.16S	Sg.M.R.9.16S
94a6e8fe75360c2620a66f08aae12e6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
5e6d7d0c40fbebed2f3e52a52129d026	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	27	71	21	0	0
a93252995c732cfb7776702daa9385ed	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
b71e88af297d8162d21fa4ef9c74237b	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	997	0	175	0
b576dd97e73486e7039704edbc3173c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
d34cba1e34ea4c21b7b4c52017bb4fb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208
271d17cad3fdf30ccf5e6b4d63ca0dbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b89c04644d5d3bdad2018af3b2aada85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
c0b49dfef812a0c809f312615d680549	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	46	0	0
9b095f4aaa97f24647dd8d2935a82a55	0	106	0	0	0	0	7	0	0	0	111	0	0	0	0	0	48	142	89	20
0801045fca5cfc214bb3d2adc8caaf8a	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
5197bda5a284fcb25f043e060d354a76	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
e07b747c1231b183f55fa496dbf2d727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfcecd66b5e96671f38919f52c4d441e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
b08743e2e152c9e6c117cf375bb04ac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
d10097fd7020d0460f12314c48c4f84e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	21	9	0
1175758be44e7fb0b236d786c3b632d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
295eb9c03cf14b573bd8228499819e32	0	0	0	0	0	0	0	0	0	0	26	0	0	226	0	539	150	220	92	0
69d761c6b8621273f935b14680695e2e	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	14	0	0
bee2410e590adb5ca3f8483f74f2786f	0	0	0	0	0	0	0	0	0	0	19	40	0	0	0	0	0	78	0	0
96062183567aff3497b848cf9f480b35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
5a69db35c4767ab50e20c5f41a6e430f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
aa260c920f2e47fba3fdc32f43b6ce69	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	49	14	18	0	0
2690ed1811412ca8023b94b3bf12d68f	0	0	0	16	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0
18ee316a6b1e456253437908a45763ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55f8103901be7e02de4760ec39767080	0	109	0	16	0	0	0	0	0	0	134	0	0	219	0	0	0	0	0	0
e4b2d86ea043bd6637c74127c88019da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
5a9dbb59a774f52d2adaaedc8b06a9df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
a1b404ffc26f4a4699502552f757760a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a283ec687d32d88a4e3eaaa398cb0ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
6b220ee20c62cfa9835afa744f5c129d	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	345	0	0	0	0
d203a5aac2540aa3cce4159018fda9ba	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0
d2a2d5a4720dbdf10294aa3a56b96cf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0
e1f76db59e229ae1654da2dab7be3075	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	24	42	86	0	115
6ee2d4713d52dde46ec2353fc4d0bca8	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
d04f0bbef34fa69d99cfbca519a218fb	0	0	0	0	0	0	0	0	0	0	8	0	17	176	0	25	117	0	19	0
e44a421344cd97be71b06292818dfeb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
d03f9a3e03990d49e7d563d11efb9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68104d9f0589f3d3041b66b431b8491d	0	0	0	13	0	0	0	0	0	0	0	0	11	277	0	0	0	0	0	0
95ac40ae606574747d68442c3f3f9bc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876c38d1c87b10e75ed5444ac77cd5ce	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	17	10	88
ca40a5c4dd333b6f129bd3f07a9b7878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6182df01c08e6fb3ff4411c93f6deca3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
9a73e2e170eb7b9de6c433c72009c138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2a8c2f927b506881196bec9e29177927	0	0	0	38	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0
72cad430ccaff247b5804e0abefce8a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbf3c5b21400f08273beb8d47cfa8950	0	49	0	0	0	0	31	0	0	0	48	0	88	204	0	209	757	0	160	2009
6a99cb981025400ae8cb89d30f56edb7	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	250	0	147
76619e2dafb804e415ab19e838f8e173	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	40	0	0	0	0
76e1157159a3771142902ff365dee2e6	0	7	0	0	0	0	0	0	0	0	20	0	0	0	0	0	62	0	21	0
1960a1682dd09eab840bb695efa73023	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	61	31	0
943f9002dd6931171e806448807ae8b1	0	27	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	73	0
ab37861a579863cd2498da8b71927083	28	52	84	16	0	0	9	0	0	0	10	267	0	444	0	418	374	25	0	262
d794940a09690d228e72659ac3f5115f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
3d8167623173d19412d631d0dad05df6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24d821dddfbe031b81a44817e6d6a4c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
f6b20ec85abf487ed8e4fa371adb4694	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	71	0	0	6	0
11f6a46503a6701d323c2c62a64db625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
4635d14748a18568c13f9265ac715765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3aaf2a34ac2801eccdbc5098254ecf22	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
e4d20a3288a79d76b62ed2da0090d0b8	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
c790551f37a1be94d3999a590ab768d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0
47defe127d80eb1237b51179fba59a97	0	9	0	0	0	0	24	0	0	0	7	59	32	0	0	39	229	60	0	0
8a573680a1bdcad765a979c0819b7fab	0	0	3551	0	24	11	22	8022	19	0	0	175	55	0	0	0	9	978	0	0
7cd4efa29b942711d9a324e442bd9268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	140
4b7cb404fec4c215f8d9180c1c55a1a8	0	39	24	0	0	4	0	0	0	0	25	343	11	0	7	1288	0	0	442	0
7af04eb32c1af297a552003bfddfd332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
2a4cdb0ae582b4dfb292ecb09ce35fc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	55	0
2bfd96a79198d308efca4ae8f92d0c54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc20a9b7a82b732d3680f7243d78b87a	0	0	0	31	0	0	30	0	0	0	0	0	24	364	0	0	93	0	164	0
ab844d423261199ca27e47229e3242e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	71
d08982a97786631332bddb0acc34c414	0	12	0	0	0	0	0	0	0	0	13	37	38	289	0	26	0	214	184	0
dca07275b4dbd6b42bba6b48639cf14f	0	0	0	0	0	0	0	0	0	0	0	6	12	0	21	0	0	0	0	0
ae29d7222cca9d09ba6176b1aafc8686	0	0	6	0	0	0	38	0	0	0	0	87	0	0	0	242	789	666	53	0
72b7d842cbd5401508dc06b4f09a23b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
ae6344187080215b3f07eaf7dd5e52ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7574db134eda8adfc4b6e36c8da5259c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967cca821ac9bf633615d480078d6e22	0	17	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
b587fe14b9d8d45fbcc2e6cfb9383a93	0	0	0	0	0	0	39	0	0	0	11	0	73	0	7	188	370	544	727	0
f639fad30f7322ef62caf4def8948fef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90b519ebfedff7c256b2da8078860c97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6851a7af202535e8a9e44f37a660d507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
614a173f62f27842173adb6913bb3db5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	84	0	0	0
a697c3676e46969a8a839e7b131ae01a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8143733af89ff04fee2f8060b52d4165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bac1514e13095c7f47401552ef98d03b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0
fc60f6ce9ac1596b1211e077afdecf9d	0	0	0	14	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
1c6681e0e62fd2d6f97f4c8b8e8649b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2129bce51166899da14994b02fa01438	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0
9a022053a09086527f5bc445a078a0bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cfcf671482c2e12e00e5f939f8cb7bf	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	33
ab0773c106ee6148dfd097a7620fe434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03e7cecfb87da524a7f9d4d2c4cb161e	0	0	0	0	0	0	0	0	0	0	9	6	0	12	0	0	0	53	0	0
51d23bc90498cef5184fbbfac0f5b34e	0	15	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	474	0	0
1d2ca9df1ba578e7a7f78b9ea2a09114	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	143	0	27	29
e6be02669fa2b49a9cfd8e1c67426663	0	0	0	0	0	0	0	0	0	0	0	33	53	15	0	0	0	80	0	24
ffc36e27c82042664a16bcd4d380b286	0	0	0	40	127	0	0	0	0	0	0	0	0	34	3423	31	0	0	0	0
f3a93eb61dcac2de3c661ca0e785c6cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4395934ffbb17383246ff9fdd3f0ec1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
2e96a8741137c48772f1bc28343e1189	0	0	0	0	0	0	80	0	0	0	0	0	89	0	0	0	177	0	0	0
cdcb1067efbd7798c7d8112ff0c4d32d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
628e82bb3169e21475883f81dce2b8ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0
0a1f5ed70dcb37a86924dbd5fde981af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef8b9af0a0ffbe08f75534e550629673	0	0	0	9	0	0	0	0	0	0	0	0	0	29	0	0	0	120	23	0
849b0fcd2b54caa0b8bb7ea1d0f17e33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0
1928e2deabf0f50bc5e216e235cc487b	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	23
8e24946ddc48090be903cea5e84b58bf	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2936cf14ae9d93a8467b905767a79744	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	20	0	61	20	0
6f89433831e84d2ff3d523e2c0e78521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
2c7ecd760a0fc563708fb905aec94e2b	0	40	0	0	0	0	0	0	0	0	62	0	0	0	0	0	90	0	0	0
895d621b123443fb8c42d1e0aa7d03de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0
d5ffad6454efa123e62945a3c3acc4b5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	30	12	0
2695cf85684078bae98b3eec737cfd15	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
cc825e84cd65058f3b1a968d4563e9ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7377b2f21009a962b2be1d94b7df7671	0	9	0	0	0	0	0	0	0	0	22	0	0	0	0	7	0	0	6	0
59c6e1e94a0af7426c52f4f561dbfd30	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	69	0	18	0	0
a7773d30c5a2009a19ba2df73fe658c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19becc717e5990c5e35440921c4334f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
056d643688f70a254e0add5cd10c475d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139e0992e7c04422196a8681b7d18993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
e250da3c1b7286692945c64e82bb845e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	38	18	39	0
38264b0f2457ce7324f16582ce60853f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66fbeb692ddf0262abe66c26eddcca10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970d93b4b6cce9a2f478426b3dcc0758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	23	0	67
412292dba0332df0eae4cdf0b09eb6db	0	108	0	0	0	0	0	0	0	0	128	0	0	0	0	0	16	1802	19	0
e4ae55ea2f66be4ca84cffbba9af94c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
5ec45fa9e477461df1ecace9f8a3675a	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9a3ce3ec8a5f99330f5c7deb144226f6	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	28	0	0	0
33a0f7c122696ae451dec48092073e2e	0	0	0	14	0	0	0	0	0	0	0	15	20	58	0	23	43	109	0	159
2c2f8fdd3125eb07934f90a98a3c264d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0	253
b65f9b10da2a6b3f92473000dd0d0271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	179	0	0
e34995e8c6e90e6b3e30b9d918a63e74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0102b223fb5b48af94a06c1702a7391e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
7e22c38418cd34a03ebac8f38110a3e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	28
2830936fa78b8eb81392f0ec13b0265e	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
58b29f5e5f3c41bda0727deba1fa9857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	25
75dadf9c1ca2e7b81be34723efc72fa0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5016c0c3edd1e05332583f8ca603d54	0	0	0	0	0	0	25	0	0	0	0	161	0	0	0	292	377	0	0	0
4776021feabb4cf01824583c5e228c31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
3bb59198397312546c19b58d2b460f27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
fb6e980f3086701bceb57a00ccd6d563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abc0a526db6aa6eeb1648544d0c09d90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
af52b45884fee0ff5a7da4be68de8eab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0
59b037152717a379feffa4bd5773898d	0	0	0	0	0	0	81	0	0	0	0	12	0	0	0	0	239	0	0	0
bf3c48a294878a84b1a6e5c9f7a4661e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
23a1670a964403bef83e79450ec13945	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0
5065189db171e1318f5ad9079ee48048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fb40c919d9796da1b9e64871d0f316e	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
c72d3beda33df7296a1c06fcb63844d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
2f90fcbe20354a554ac520de1c145c4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6
fa14c79a2302720c8a2a8eebf4e79872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1412a2979b69115777a6ce36230ae76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
767550ef24c003ce8b34342d112c377f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	59
61a006b2f6a3fa889e62f7ba1d1c8943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
e7b1749156009940185d5d4e01ebf008	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
c88200d10dc7fcb9541472d5308c424e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181083a73332b4b63d07abf09ae25214	0	27	20	17	0	0	0	0	0	0	18	72	391	132	0	0	0	619	0	0
c96f65b64f9de89589d1088e17459c96	0	25	0	0	0	0	0	0	0	0	15	37	0	0	0	0	0	0	0	0
51d3db30ce513301ee6a6f030f831b18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0
3d5b21ec3c1f0646ee21d64a7dca127b	0	92	20	0	0	0	52	0	0	0	97	296	104	12	0	0	993	1130	343	429
1cf9b383f958f0d0f3194a2bd36e2a28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5ce7ab8a6a0d4696470494317b88a45	12	71	0	0	0	0	0	0	0	0	78	0	96	44	0	17	0	306	0	0
df38d15320e9129650c153312e8d6c73	0	8	0	4	0	0	0	0	0	0	9	0	19	0	0	101	0	278	0	0
16de604c828c1720af35409ce302ae71	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	150	0	36
2518dd0247fda735506786c22ad01b90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
a718d69a004061291d499b270b0ca6ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0
62d9490b52985c30d4a6daed85778184	0	0	0	12	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
ddfd7f6022f81a9d3be0fc3f358885ac	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0
ceb3ae3fe61549c4b7a5c225746f21e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9388bbd7fed28eaaedeb7562b1d54cff	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	14	0	0
de6c0e70f2a0447dbde5bf28b7262afe	0	0	0	26	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0
5c951b10ce0ad37bc82cefbf1652aae4	0	0	0	0	0	0	0	0	0	0	0	20	0	37	0	0	20	0	0	0
27907d47e5be2a5285313f0bb81add58	0	0	0	16	0	0	0	0	0	0	0	0	0	304	0	7	9	0	0	52
a058a8e4f4e252cdff89b02b24043a46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83f8c5b018b219313a0a3709fb3531c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0dde7d59cbf754200c224c0f0ac16a18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
13d745858f32097441203632ba2ce081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0
fdc75e64f22fd8d36d77007c78e737b9	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0
9980b0b87fd0bdceca7b39250ed225b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
887ac614ae5f58429930ed5b8d71e2d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c2a9a5a94270ee454cfb2dea1d31449	0	0	0	408	2231	393	906	0	2814	3331	0	0	29	0	7265	44	151	0	151	401
85b9728e92eb1c0c69a65ceaea75b218	0	9	0	0	0	0	0	0	0	0	8	0	0	138	0	0	0	0	0	0
53e2c012738fc8ae4ab002b8b7f6f542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
a98c245075483cdbe073b6044073b839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
572eb409c8150a31dfd52ebfa72d8e15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
784446909b32642a6f739cb5aae1740b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c029f41c973b28f9573eb2977583452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
50ae8d531ea73efde977503c1c4dec36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
a9a414f82585da51208a2a15438a2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2e53e45a5fad1bae2a096656f857bde	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	145	0	0	0
5b7f2e9486e9d50b02d15ac5331c2f15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
b0deaa12bcd07cbdb6ce97bbaa04afc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
29528929169afb5eebb33bb246161661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	694	0	0
f5d8eb639f8a98615fe8c0aed5389a5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
1723b9efe361f6d6916b068af3fb9337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264
e380e9f1890ff71f063a901382aecd43	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	39	0	128	14	0
15dbbce5bbdff249bd805fe8eae0dce8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70a730a7da66927327cba65aaf02bdcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60c596979e50a9817826428c7b77f205	0	0	0	84	0	0	0	0	0	0	0	0	0	2095	0	254	0	0	0	437
0f4013b00115275df5e0ab6306716e8e	13	375	38	149	0	0	204	0	0	0	276	514	352	2578	26	628	3669	2338	718	2116
47a1a4e3e3e85cd51a01e574170da636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
278da45a3ab39de7e96de3d503ebe387	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0
9209813351d325a5d83671ed8bc3baa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb8e2a47268b1f21a1c437143b001120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9065d0548322bbc1fc1f5fb0622d2f41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0
18a08f5e04638357b931e2ec25b0e17c	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	45	0	0	0
fd9191c576347f647c7aad7d1b99b7f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0
cf4663e568af044475d71cf41455b4d6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a807b4be9810b26d1093290e0130f620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
b25463b96a9b165ca1573772bfbb070d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296c6e207187503f0937c12be3592e06	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
